序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
5163,臺北,2018/07/28,21:07:00,"1,002.5",29.8,72,東,1.6,0,-
5164,臺北,2018/07/28,20:07:00,"1,001.8",29.9,71,東,2.7,0,-
5165,臺北,2018/07/28,19:07:00,"1,001.2",30.4,68,東北東,2,0,0
5166,臺北,2018/07/28,18:07:00,"1,000.9",31.2,63,東,2.5,0,0.3
5167,臺北,2018/07/28,17:07:00,"1,000.8",31.7,61,東,2.8,0,0.2
5168,臺北,2018/07/28,16:07:00,"1,000.8",32,59,東,3,0,0.3
5169,臺北,2018/07/28,15:07:00,"1,001.1",33.4,62,北,1.7,0,0.2
5170,臺北,2018/07/28,14:07:00,"1,001.5",34.1,56,西北,0.9,0,0.6
5171,臺北,2018/07/28,13:07:00,"1,002",35.7,53,北北西,1.4,0,1
5172,臺北,2018/07/28,12:07:00,"1,002.4",33.9,55,西北,0.7,0,0.7
5173,臺北,2018/07/28,11:07:00,"1,003.3",33.4,56,西北西,0.6,0,0.8
5174,臺北,2018/07/28,10:07:00,"1,003.9",33.2,56,西,1.5,0,1
5175,臺北,2018/07/28,09:07:00,"1,004.3",31.2,63,南,0.8,0,1
5176,臺北,2018/07/28,08:07:00,"1,004.4",29.2,68,南,1.1,0,1
5177,臺北,2018/07/28,07:07:00,"1,004.2",27.4,72,南,1.9,0,0.2
5178,臺北,2018/07/28,06:07:00,"1,003.9",26.7,75,南南西,0.8,0,0
5179,臺北,2018/07/28,05:07:00,"1,003.5",26.8,74,南,1.1,0,-
5180,臺北,2018/07/28,04:07:00,"1,003.7",27.3,72,南,1.3,0,-
5181,臺北,2018/07/28,03:07:00,"1,003.8",27.9,73,西南,1.4,0,-
5182,臺北,2018/07/28,02:07:00,"1,003.9",27.9,72,南南西,1,0,-
5183,臺北,2018/07/28,01:07:00,"1,004.3",27.5,72,南,0.7,0,-
5184,臺北,2018/07/28,00:07:00,"1,003",29.6,72,西南,0.4,0,-
5185,臺北,2018/07/27,23:07:00,"1,004.7",28.3,70,西南,1.6,0,-
5186,臺北,2018/07/27,22:07:00,"1,004.7",28.5,72,西南,1.8,0,-
5187,臺北,2018/07/27,21:07:00,"1,003.8",29.7,68,南,1,0,-
5188,臺北,2018/07/27,20:07:00,"1,002.9",29.8,71,東南東,1.7,0,-
5189,臺北,2018/07/27,19:07:00,"1,002.2",30.2,68,東南,1.9,0,0
5190,臺北,2018/07/27,18:07:00,"1,001.9",30.2,68,南南東,1.6,0,0.2
5191,臺北,2018/07/27,17:07:00,"1,002.1",30.1,67,南南東,2,0,0
5192,臺北,2018/07/27,16:07:00,"1,002.2",29.7,71,南,1.5,0,0
5193,臺北,2018/07/27,15:07:00,"1,002.6",28.3,79,南,2.5,1,0
5194,臺北,2018/07/27,14:07:00,"1,003.2",28,83,西北,2.2,12,0.2
5195,臺北,2018/07/27,13:07:00,"1,002.9",35.3,54,西北,1.9,0,1
5196,臺北,2018/07/27,12:07:00,"1,003.4",34.8,57,北北西,2.5,0,0.9
5197,臺北,2018/07/27,11:07:00,"1,003.5",32.9,61,北北西,0.9,0,0.9
5198,臺北,2018/07/27,10:07:00,"1,003.8",32.3,62,西南西,0.9,0,0.3
5199,臺北,2018/07/27,09:07:00,"1,004.3",31,68,北北東,1,0,0.2
5200,臺北,2018/07/27,08:07:00,"1,004.2",30.3,70,南南西,0.6,0,0.5
5201,臺北,2018/07/27,07:07:00,"1,004",29.2,73,南南東,1,0,0
5202,臺北,2018/07/27,06:07:00,"1,003.3",28.4,74,南,1.2,0,0
5203,臺北,2018/07/27,05:07:00,"1,003",28.3,73,南南東,1.4,0,-
5204,臺北,2018/07/27,04:07:00,"1,002.6",28.5,74,南,1,0,-
5205,臺北,2018/07/27,03:07:00,"1,002.7",28.9,74,西南,1.1,0,-
5206,臺北,2018/07/27,02:07:00,"1,002.7",29,70,南,1.9,0,-
5207,臺北,2018/07/27,01:07:00,"1,002.9",29.4,69,南南東,0.6,0,-
5208,臺北,2018/07/27,00:07:00,"1,004.2",27.9,70,南,1.9,0,-
5209,臺北,2018/07/26,23:07:00,"1,003",29.9,68,南南東,1.6,0,-
5210,臺北,2018/07/26,22:07:00,"1,003.4",30.4,66,東南,2.1,0,-
5211,臺北,2018/07/26,21:07:00,"1,003.3",31,64,南南東,0.9,0,-
5212,臺北,2018/07/26,20:07:00,"1,003.1",31.4,63,東北東,1,0,-
5213,臺北,2018/07/26,19:07:00,"1,002.2",31.6,62,東北東,1.6,0,0
5214,臺北,2018/07/26,18:07:00,"1,001.5",31.6,63,東,2.3,0,0.2
5215,臺北,2018/07/26,17:07:00,"1,001.4",32.7,57,北北西,0.5,0,0.5
5216,臺北,2018/07/26,16:07:00,"1,001.3",33.8,55,北北西,1.4,0,0.7
5217,臺北,2018/07/26,15:07:00,"1,001.5",34.4,59,東北,2.4,0,0.6
5218,臺北,2018/07/26,14:07:00,"1,002",34.6,54,北,1.2,0,0.7
5219,臺北,2018/07/26,13:07:00,"1,002.7",35.8,55,西北,0.7,0,1
5220,臺北,2018/07/26,12:07:00,"1,003.6",34.5,58,風向不定,0.4,0,0.8
5221,臺北,2018/07/26,11:07:00,"1,004.3",34.2,62,西北,0.7,0,0.7
5222,臺北,2018/07/26,10:07:00,"1,004.5",31.4,66,西南西,1,0,0.6
5223,臺北,2018/07/26,09:07:00,"1,004.7",31,70,西南西,0.7,0,0.5
5224,臺北,2018/07/26,08:07:00,"1,004.5",29.5,72,南,1.1,0,0.1
5225,臺北,2018/07/26,07:07:00,"1,004.5",27.9,74,南,2,0,0
5226,臺北,2018/07/26,06:07:00,"1,003.9",27.4,75,南,1.5,0,0
5227,臺北,2018/07/26,05:07:00,"1,003.5",27.3,75,南,2.3,0,-
5228,臺北,2018/07/26,04:07:00,"1,003.3",27.3,76,南,1.1,0,-
5229,臺北,2018/07/26,03:07:00,"1,003.2",27.7,75,南,1.6,0,-
5230,臺北,2018/07/26,02:07:00,"1,003.2",27.5,78,南南東,1.1,0,-
5231,臺北,2018/07/26,01:07:00,"1,003.8",28,74,南南西,0.5,0,-
5232,臺北,2018/07/26,00:07:00,"1,003.1",29.4,69,東南東,0.9,0,-
5233,臺北,2018/07/25,23:07:00,"1,004",28.8,72,西南,1.1,0,-
5234,臺北,2018/07/25,22:07:00,"1,004.2",29.2,68,南南東,2.1,0,-
5235,臺北,2018/07/25,21:07:00,"1,003.9",29.3,69,南南東,1.8,0,-
5236,臺北,2018/07/25,20:07:00,"1,003.1",29.3,73,南南東,1.5,0,-
5237,臺北,2018/07/25,19:07:00,"1,002.8",29.4,81,南南東,1.2,0,0
5238,臺北,2018/07/25,18:07:00,"1,002.2",29.5,86,西南,0.9,0,0
5239,臺北,2018/07/25,17:07:00,"1,002.1",29.3,86,東南,0.4,1,0.1
5240,臺北,2018/07/25,16:07:00,"1,001.8",30.2,80,西,1.4,2,0
5241,臺北,2018/07/25,15:07:00,"1,002.2",31.1,71,西,0.9,0,0
5242,臺北,2018/07/25,14:07:00,"1,002.4",34.7,60,西北,0.8,0,0.9
5243,臺北,2018/07/25,13:07:00,"1,003",34.9,58,西北,1,0,0.7
5244,臺北,2018/07/25,12:07:00,"1,003.5",33.2,60,風向不定,0.3,0,0.3
5245,臺北,2018/07/25,11:07:00,"1,004.1",34.6,57,北,0.6,0,0.6
5246,臺北,2018/07/25,10:07:00,"1,004.4",32.4,60,南,1.1,0,0.9
5247,臺北,2018/07/25,09:07:00,"1,004.9",31.4,65,南南東,0.7,0,1
5248,臺北,2018/07/25,08:07:00,"1,005",29.2,70,南,1.3,0,1
5249,臺北,2018/07/25,07:07:00,"1,004.7",27.8,73,南,1.8,0,0.1
5250,臺北,2018/07/25,06:07:00,"1,004.2",26.7,78,西南,1.6,0,0
5251,臺北,2018/07/25,05:07:00,"1,003.4",26.7,79,西南,1.1,0,-
5252,臺北,2018/07/25,04:07:00,"1,003.2",26.9,79,西南,0.9,0,-
5253,臺北,2018/07/25,03:07:00,"1,003.2",27.1,78,南,1.3,0,-
5254,臺北,2018/07/25,02:07:00,"1,003.6",27.1,79,南,1.1,0,-
5255,臺北,2018/07/25,01:07:00,"1,004",27.3,77,南,1.2,0,-
5256,臺北,2018/07/25,00:07:00,"1,003.9",28.4,73,南南東,0.9,0,-
5257,臺北,2018/07/24,23:07:00,"1,004.1",27.8,78,南南西,1.5,0,-
5258,臺北,2018/07/24,22:07:00,"1,004.3",28,78,南,1.6,0,-
5259,臺北,2018/07/24,21:07:00,"1,004.1",28.2,79,南南西,1.1,0,-
5260,臺北,2018/07/24,20:07:00,"1,003.8",28.3,80,南,1.6,0,-
5261,臺北,2018/07/24,19:07:00,"1,003",28.3,82,西南,1.2,0,0
5262,臺北,2018/07/24,18:07:00,"1,002.8",28.6,83,西南,1.1,0,0
5263,臺北,2018/07/24,17:07:00,"1,002.3",28.6,81,西南西,1.3,1,0
5264,臺北,2018/07/24,16:07:00,"1,002.2",29.2,81,南南西,0.8,0,0
5265,臺北,2018/07/24,15:07:00,"1,002.3",28.3,86,靜風,0.1,11,0
5266,臺北,2018/07/24,14:07:00,"1,002.4",30.4,69,東北,3,0,0
5267,臺北,2018/07/24,13:07:00,"1,002.4",33.1,67,北,2.7,0,0.1
5268,臺北,2018/07/24,12:07:00,"1,003",34.1,61,北,2.2,0,0.3
5269,臺北,2018/07/24,11:07:00,"1,003.3",33.3,58,西,1,0,0.4
5270,臺北,2018/07/24,10:07:00,"1,003.5",33.7,59,東北東,0.5,0,0.8
5271,臺北,2018/07/24,09:07:00,"1,003.9",31.7,67,南,0.6,0,1
5272,臺北,2018/07/24,08:07:00,"1,003.5",29.3,72,南南西,0.5,0,0.7
5273,臺北,2018/07/24,07:07:00,"1,003.1",28.1,74,南南東,0.7,0,0
5274,臺北,2018/07/24,06:07:00,"1,002.9",27.7,74,南,1,0,0
5275,臺北,2018/07/24,05:07:00,"1,002.4",27.6,75,南南西,0.9,0,-
5276,臺北,2018/07/24,04:07:00,"1,002.1",27.7,74,南,1,0,-
5277,臺北,2018/07/24,03:07:00,"1,002.1",27.5,75,東南東,0.7,0,-
5278,臺北,2018/07/24,02:07:00,"1,002",28,72,南,1.2,0,-
5279,臺北,2018/07/24,01:07:00,"1,002",28,73,南南東,0.9,0,-
5280,臺北,2018/07/24,00:07:00,"1,004",27.6,76,南,1.2,0,-
5281,臺北,2018/07/23,23:07:00,"1,002.9",29,71,南,1.6,0,-
5282,臺北,2018/07/23,22:07:00,"1,002.5",29.5,67,南南西,1.3,0,-
5283,臺北,2018/07/23,21:07:00,"1,001.8",30,71,北北東,1.1,0,-
5284,臺北,2018/07/23,20:07:00,"1,001",30.3,70,北,0.7,0,-
5285,臺北,2018/07/23,19:07:00,"1,000.2",31.1,58,東南,1.3,0,0
5286,臺北,2018/07/23,18:07:00,999.4,31.3,59,東南,1.3,0,0
5287,臺北,2018/07/23,17:07:00,999.3,31.5,63,東南,1.9,0,0
5288,臺北,2018/07/23,16:07:00,999.4,32.3,62,南南西,1.3,0,0
5289,臺北,2018/07/23,15:07:00,999.4,32.4,61,西,1.8,0,0
5290,臺北,2018/07/23,14:07:00,999.6,32.1,63,南南西,0.5,0,0
5291,臺北,2018/07/23,13:07:00,"1,000.2",31,65,西南,1.2,0,0
5292,臺北,2018/07/23,12:07:00,"1,000.5",30.8,64,西南,1.5,0,0
5293,臺北,2018/07/23,11:07:00,"1,000.1",30.2,65,南,0.9,0,0
5294,臺北,2018/07/23,10:07:00,"1,000",29.1,70,南南西,1.5,0,0
5295,臺北,2018/07/23,09:07:00,999.8,28.7,70,南,1,0,0
5296,臺北,2018/07/23,08:07:00,999.4,28.5,72,西南,1.6,0,0
5297,臺北,2018/07/23,07:07:00,998.9,28.6,72,西,0.6,0,0
5298,臺北,2018/07/23,06:07:00,997.9,28.3,72,西南西,1.1,0,0
5299,臺北,2018/07/23,05:07:00,997.5,28.3,72,西南西,1.8,0,-
5300,臺北,2018/07/23,04:07:00,997.3,28.7,70,西,0.9,0,-
5301,臺北,2018/07/23,03:07:00,997.5,28.9,71,西北西,1.4,0,-
5302,臺北,2018/07/23,02:07:00,997.6,29.1,68,西,0.3,0,-
5303,臺北,2018/07/23,01:07:00,998.3,28.8,71,西,0.5,0,-
5304,臺北,2018/07/23,00:07:00,"1,002.6",28.6,71,南,1,0,-
5305,臺北,2018/07/22,23:07:00,999.1,29,71,西南西,0.3,0,-
5306,臺北,2018/07/22,22:07:00,999.3,29,70,南南西,0.3,0,-
5307,臺北,2018/07/22,21:07:00,999.3,28.9,69,西,2.1,0,-
5308,臺北,2018/07/22,20:07:00,998.7,29.3,69,西,1.6,0,-
5309,臺北,2018/07/22,19:07:00,997.9,29.1,72,西南,2.1,0,0
5310,臺北,2018/07/22,18:07:00,997.2,29,75,西南西,1.9,0,0
5311,臺北,2018/07/22,17:07:00,996.9,29.7,73,西南,1.5,0,0
5312,臺北,2018/07/22,16:07:00,996.4,31.1,69,西南,1.9,0,0
5313,臺北,2018/07/22,15:07:00,996.3,31.8,70,風向不定,0.6,0,0.4
5314,臺北,2018/07/22,14:07:00,996.2,30.8,80,西北,0.5,0,0.1
5315,臺北,2018/07/22,13:07:00,996.9,28.4,84,靜風,0.1,8,0
5316,臺北,2018/07/22,12:07:00,997.1,32.1,63,東北東,1.5,0,0.5
5317,臺北,2018/07/22,11:07:00,997.5,32.9,60,南南東,0.9,0,0.7
5318,臺北,2018/07/22,10:07:00,997.5,32.5,63,北北東,1.1,0,0.8
5319,臺北,2018/07/22,09:07:00,997.7,30.7,70,東,0.8,0,1
5320,臺北,2018/07/22,08:07:00,997.4,28.8,77,東,0.6,0,1
5321,臺北,2018/07/22,07:07:00,997.8,27.3,79,南,0.8,0,0.5
5322,臺北,2018/07/22,06:07:00,997.5,26.2,85,南南西,0.8,0,0
5323,臺北,2018/07/22,05:07:00,997.1,26.2,84,西南,1,0,-
5324,臺北,2018/07/22,04:07:00,996.8,26.1,85,東南,0.9,0,-
5325,臺北,2018/07/22,03:07:00,996.7,26.4,86,南,1.5,0,-
5326,臺北,2018/07/22,02:07:00,996.5,26.5,86,南,1,0,-
5327,臺北,2018/07/22,01:07:00,996.6,26.3,88,東南東,0.6,0,-
5328,臺北,2018/07/22,00:07:00,998.4,28.8,71,西,0.5,0,-
5329,臺北,2018/07/21,23:07:00,997.5,27.1,87,東南,1.4,0,-
5330,臺北,2018/07/21,22:07:00,998.2,27.1,86,南,0.4,0,-
5331,臺北,2018/07/21,21:07:00,997.8,27,87,東南,2.1,1,-
5332,臺北,2018/07/21,20:07:00,997.3,27.5,86,西南,0.8,1,-
5333,臺北,2018/07/21,19:07:00,997,28.4,78,西南,0.7,0,0
5334,臺北,2018/07/21,18:07:00,996.3,28.5,77,西南西,0.3,0,0.3
5335,臺北,2018/07/21,17:07:00,996.4,28.3,83,風向不定,0.3,0,0
5336,臺北,2018/07/21,16:07:00,996.3,27.6,81,西北西,0.5,3,0
5337,臺北,2018/07/21,15:07:00,996.5,28.4,83,西南,0.6,1,0
5338,臺北,2018/07/21,14:07:00,997.4,26.3,85,北北西,2,14,0
5339,臺北,2018/07/21,13:07:00,996.9,32.3,60,北北西,2,0,0.8
5340,臺北,2018/07/21,12:07:00,997.1,33.1,57,北北西,2.1,0,0.8
5341,臺北,2018/07/21,11:07:00,997.7,31.6,64,西北,1.2,0,0.5
5342,臺北,2018/07/21,10:07:00,998.1,31.4,71,西北西,1.2,0,0.9
5343,臺北,2018/07/21,09:07:00,998.5,28.5,85,西南西,1.1,0,0.6
5344,臺北,2018/07/21,08:07:00,998.8,26.2,87,西,1.4,20,0.1
5345,臺北,2018/07/21,07:07:00,998.6,27,86,東南,1.1,0,0
5346,臺北,2018/07/21,06:07:00,998.1,26.7,86,南南東,0.8,0,0
5347,臺北,2018/07/21,05:07:00,998.2,26.8,87,西南,1,0,-
5348,臺北,2018/07/21,04:07:00,998.1,26.6,85,南,0.8,3,-
5349,臺北,2018/07/21,03:07:00,998,28.5,73,南南東,0.8,0,-
5350,臺北,2018/07/21,02:07:00,998.3,28.8,72,南,1.4,0,-
5351,臺北,2018/07/21,01:07:00,999,28.7,71,東南東,2.1,0,-
5352,臺北,2018/07/21,00:07:00,996.8,26.7,87,南,0.9,0,-
5353,臺北,2018/07/20,23:07:00,"1,000.1",28.8,71,東,3.2,0,-
5354,臺北,2018/07/20,22:07:00,"1,000.6",28.9,70,東,2.5,0,-
5355,臺北,2018/07/20,21:07:00,"1,000.7",28.9,70,東,2.7,0,-
5356,臺北,2018/07/20,20:07:00,"1,000.2",28.9,68,東,4.2,0,-
5357,臺北,2018/07/20,19:07:00,"1,000.2",29.3,66,東,3,0,0
5358,臺北,2018/07/20,18:07:00,999.9,29.8,63,東,3,0,0.5
5359,臺北,2018/07/20,17:07:00,999.5,30.1,58,東,6,0,0.8
5360,臺北,2018/07/20,16:07:00,999.2,31.2,54,東,6.1,0,1
5361,臺北,2018/07/20,15:07:00,999.4,32,50,東北東,4.3,0,1
5362,臺北,2018/07/20,14:07:00,999.6,32.3,50,東北東,5,0,1
5363,臺北,2018/07/20,13:07:00,"1,000",32.9,50,東,2.9,0,1
5364,臺北,2018/07/20,12:07:00,"1,000.8",32.1,53,東,6,0,1
5365,臺北,2018/07/20,11:07:00,"1,001.3",32.5,57,東北東,3.7,0,1
5366,臺北,2018/07/20,10:07:00,"1,001.5",31.7,61,東北東,3.7,0,1
5367,臺北,2018/07/20,09:07:00,"1,001.8",31.1,67,東北東,3.2,0,0.6
5368,臺北,2018/07/20,08:07:00,"1,002.2",29.2,71,東南東,2.5,0,0.6
5369,臺北,2018/07/20,07:07:00,"1,002.3",28.6,74,東,3.7,0,0.5
5370,臺北,2018/07/20,06:07:00,"1,001.7",27.7,78,東,3,0,0
5371,臺北,2018/07/20,05:07:00,"1,001.1",27.7,77,東,3,0,-
5372,臺北,2018/07/20,04:07:00,"1,000.8",27.8,77,東,3.7,0,-
5373,臺北,2018/07/20,03:07:00,"1,000.7",27.8,79,東,3.7,0,-
5374,臺北,2018/07/20,02:07:00,"1,001.1",28,78,東,4.6,0,-
5375,臺北,2018/07/20,01:07:00,"1,001.5",28.2,77,東,3.6,0,-
5376,臺北,2018/07/20,00:07:00,999.8,28.8,72,東,2.8,0,-
5377,臺北,2018/07/19,23:07:00,"1,002.8",28.6,74,東,4.3,0,-
5378,臺北,2018/07/19,22:07:00,"1,003.2",28.7,74,東北東,4.6,0,-
5379,臺北,2018/07/19,21:07:00,"1,002.9",29.1,71,東,4.1,0,-
5380,臺北,2018/07/19,20:07:00,"1,002.5",29.6,66,東北東,5.2,0,-
5381,臺北,2018/07/19,19:07:00,"1,002.2",30.3,64,東,3.9,0,0
5382,臺北,2018/07/19,18:07:00,"1,001.7",31,61,東,4.8,0,0.7
5383,臺北,2018/07/19,17:07:00,"1,001.3",31.8,58,東,4.4,0,0.8
5384,臺北,2018/07/19,16:07:00,"1,000.9",33,58,東,4.3,0,0.8
5385,臺北,2018/07/19,15:07:00,"1,001.1",33.6,56,東北東,4.3,0,0.8
5386,臺北,2018/07/19,14:07:00,"1,001.3",33.7,58,東北東,4.6,0,0.9
5387,臺北,2018/07/19,13:07:00,"1,001.8",34,56,東北東,4.9,0,1
5388,臺北,2018/07/19,12:07:00,"1,002.2",33.4,58,東,5.6,0,0.8
5389,臺北,2018/07/19,11:07:00,"1,002.9",33.6,60,東北東,3.3,0,0.9
5390,臺北,2018/07/19,10:07:00,"1,003.1",32.5,61,東,4.1,0,0.9
5391,臺北,2018/07/19,09:07:00,"1,003.5",32.1,61,東,3.6,0,1
5392,臺北,2018/07/19,08:07:00,"1,003.7",30.4,67,東南,2.8,0,0.4
5393,臺北,2018/07/19,07:07:00,"1,003.6",29,73,東北東,3.5,0,0.7
5394,臺北,2018/07/19,06:07:00,"1,003.2",28.4,74,東,3,0,0
5395,臺北,2018/07/19,05:07:00,"1,002.6",28.3,73,東,4,0,-
5396,臺北,2018/07/19,04:07:00,"1,002.5",28.5,72,東北東,2.6,0,-
5397,臺北,2018/07/19,03:07:00,"1,002.2",28.6,71,東,3.2,0,-
5398,臺北,2018/07/19,02:07:00,"1,002.3",28.9,69,東,3.8,0,-
5399,臺北,2018/07/19,01:07:00,"1,002.3",29.1,67,東,4.4,0,-
5400,臺北,2018/07/19,00:07:00,"1,002.3",28.3,77,東北東,3.6,0,-
5401,臺北,2018/07/18,23:07:00,"1,002.7",29.6,64,東,3.5,0,-
5402,臺北,2018/07/18,22:07:00,"1,003.1",29.7,63,東,5.5,0,-
5403,臺北,2018/07/18,21:07:00,"1,002.7",29.8,63,東,4.4,0,-
5404,臺北,2018/07/18,20:07:00,"1,002.4",29.9,63,東,4.6,0,-
5405,臺北,2018/07/18,19:07:00,"1,001.8",30.3,60,東,5.4,0,0
5406,臺北,2018/07/18,18:07:00,"1,001.5",30.9,59,東,6.1,0,0.7
5407,臺北,2018/07/18,17:07:00,"1,000.9",32,55,東,5.2,0,0.7
5408,臺北,2018/07/18,16:07:00,"1,000.7",32.4,55,東北東,5.4,0,0.4
5409,臺北,2018/07/18,15:07:00,"1,000.7",32.9,53,東,4.8,0,0.8
5410,臺北,2018/07/18,14:07:00,"1,000.8",34.7,48,南南東,5.2,0,0.9
5411,臺北,2018/07/18,13:07:00,"1,001.3",34.5,47,東南,6.2,0,0.9
5412,臺北,2018/07/18,12:07:00,"1,001.5",34.3,49,南南東,4.5,0,0.8
5413,臺北,2018/07/18,11:07:00,"1,001.7",34.2,49,東南,4.4,0,1
5414,臺北,2018/07/18,10:07:00,"1,001.8",33.5,51,東南,4,0,1
5415,臺北,2018/07/18,09:07:00,"1,002.2",32.3,54,東南,4.5,0,1
5416,臺北,2018/07/18,08:07:00,"1,002.3",31.3,58,東南東,2.5,0,0.8
5417,臺北,2018/07/18,07:07:00,"1,002.2",29.5,65,東,3,0,0.8
5418,臺北,2018/07/18,06:07:00,"1,002",28.8,67,東,3.6,0,0
5419,臺北,2018/07/18,05:07:00,"1,001.5",28.5,70,東北東,2.9,0,-
5420,臺北,2018/07/18,04:07:00,"1,001",28.8,67,東北東,3.6,0,-
5421,臺北,2018/07/18,03:07:00,"1,001.2",29.1,65,東,3.2,0,-
5422,臺北,2018/07/18,02:07:00,"1,001.4",29.2,64,東,3.1,0,-
5423,臺北,2018/07/18,01:07:00,"1,001.4",29.4,64,東,3.5,0,-
5424,臺北,2018/07/18,00:07:00,"1,002.3",29.3,65,東北東,5.1,0,-
5425,臺北,2018/07/17,23:07:00,"1,001.8",29.8,62,東,3.8,0,-
5426,臺北,2018/07/17,22:07:00,"1,002",29.9,64,東,5.2,0,-
5427,臺北,2018/07/17,21:07:00,"1,001.8",30.1,63,東,4.9,0,-
5428,臺北,2018/07/17,20:07:00,"1,001.2",30.4,62,東,5.1,0,-
5429,臺北,2018/07/17,19:07:00,"1,001",30.7,60,東,4.7,0,0
5430,臺北,2018/07/17,18:07:00,"1,000.4",31.2,57,東南東,5.3,0,0.5
5431,臺北,2018/07/17,17:07:00,999.8,31.9,55,東南,5.3,0,0.8
5432,臺北,2018/07/17,16:07:00,999.6,33,53,東南東,6.5,0,1
5433,臺北,2018/07/17,15:07:00,999.9,33.7,54,東南東,4.9,0,1
5434,臺北,2018/07/17,14:07:00,"1,000",33.9,53,東南東,5.2,0,0.9
5435,臺北,2018/07/17,13:07:00,"1,000.3",33.9,52,東南東,6.3,0,1
5436,臺北,2018/07/17,12:07:00,"1,000.6",33.4,53,東南東,6.7,0,1
5437,臺北,2018/07/17,11:07:00,"1,001",33.1,55,東南東,5.7,0,1
5438,臺北,2018/07/17,10:07:00,"1,001.3",33,55,東南東,4.2,0,1
5439,臺北,2018/07/17,09:07:00,"1,001.7",32.1,59,東南,4.2,0,0.5
5440,臺北,2018/07/17,08:07:00,"1,001.7",30.8,62,東南東,3.4,0,0.6
5441,臺北,2018/07/17,07:07:00,"1,001.3",30.3,62,東南東,3.8,0,0.7
5442,臺北,2018/07/17,06:07:00,"1,001.4",29.6,64,東,3.5,0,0
5443,臺北,2018/07/17,05:07:00,"1,001.2",29.5,64,東,4,0,-
5444,臺北,2018/07/17,04:07:00,"1,001",29.1,67,東南東,4,0,-
5445,臺北,2018/07/17,03:07:00,"1,000.9",29.2,66,東南東,3.9,0,-
5446,臺北,2018/07/17,02:07:00,"1,001",29.1,68,東南,4.2,0,-
5447,臺北,2018/07/17,01:07:00,"1,001.1",29.6,65,東南東,5,0,-
5448,臺北,2018/07/17,00:07:00,"1,001.6",29.7,63,東,4.6,0,-
5449,臺北,2018/07/16,23:07:00,"1,001.7",29.7,65,東,4.2,0,-
5450,臺北,2018/07/16,22:07:00,"1,001.7",29.7,65,東,3.8,0,-
5451,臺北,2018/07/16,21:07:00,"1,001.7",29.6,64,東,6.2,0,-
5452,臺北,2018/07/16,20:07:00,"1,001.5",29.7,66,東,4.6,0,-
5453,臺北,2018/07/16,19:07:00,"1,001.3",30.5,63,東,5.2,0,0
5454,臺北,2018/07/16,18:07:00,"1,000.8",31,60,東南東,4.8,0,0.7
5455,臺北,2018/07/16,17:07:00,"1,000.4",31.9,56,東南東,6,0,0.8
5456,臺北,2018/07/16,16:07:00,"1,000.1",33.2,57,東南,4.1,0,1
5457,臺北,2018/07/16,15:07:00,"1,000.2",33.7,55,東南東,4.9,0,1
5458,臺北,2018/07/16,14:07:00,"1,000.6",33.4,56,東南東,4.8,0,0.9
5459,臺北,2018/07/16,13:07:00,"1,001.1",32.4,59,東南東,5.7,0,0.6
5460,臺北,2018/07/16,12:07:00,"1,001.9",32.5,63,東,4.7,0,0.8
5461,臺北,2018/07/16,11:07:00,"1,002.4",31.1,68,東,6.3,0,0.9
5462,臺北,2018/07/16,10:07:00,"1,002.3",31.5,63,東,5.5,0,0.6
5463,臺北,2018/07/16,09:07:00,"1,002.9",28.6,73,東,4.1,0,0
5464,臺北,2018/07/16,08:07:00,"1,003.5",26.8,82,東,3.6,0,0
5465,臺北,2018/07/16,07:07:00,"1,003.5",27.3,78,東,4,0,0.1
5466,臺北,2018/07/16,06:07:00,"1,002.9",27.6,73,東,3.9,0,0
5467,臺北,2018/07/16,05:07:00,"1,002.6",27.8,71,東北東,3.7,0,-
5468,臺北,2018/07/16,04:07:00,"1,002.4",28.4,65,東,3.7,0,-
5469,臺北,2018/07/16,03:07:00,"1,002.2",28.4,63,東,4.3,0,-
5470,臺北,2018/07/16,02:07:00,"1,002.4",28.5,65,東,4.9,0,-
5471,臺北,2018/07/16,01:07:00,"1,002.6",28.4,67,東,5,0,-
5472,臺北,2018/07/16,00:07:00,"1,001.3",29.6,66,東,4.6,0,-
5473,臺北,2018/07/15,23:07:00,"1,002.9",28.8,66,東,4.6,0,-
5474,臺北,2018/07/15,22:07:00,"1,003.1",29,66,東,3.8,0,-
5475,臺北,2018/07/15,21:07:00,"1,002.7",29.2,64,東,5.2,0,-
5476,臺北,2018/07/15,20:07:00,"1,002.5",29.3,63,東,5,0,-
5477,臺北,2018/07/15,19:07:00,"1,002.9",29.6,62,東南東,5.5,0,0
5478,臺北,2018/07/15,18:07:00,"1,002.5",30.4,59,東南東,4.2,0,0
5479,臺北,2018/07/15,17:07:00,"1,002.3",30.8,54,東,5.7,0,0.1
5480,臺北,2018/07/15,16:07:00,"1,002.4",31.4,51,東南東,6.3,0,0.6
5481,臺北,2018/07/15,15:07:00,"1,002.4",32.5,50,東南,4.7,0,0.7
5482,臺北,2018/07/15,14:07:00,"1,002.2",32.2,51,東南,6.5,0,0.6
5483,臺北,2018/07/15,13:07:00,"1,002.4",32,52,東南東,4.9,0,0.1
5484,臺北,2018/07/15,12:07:00,"1,003.1",31.6,52,東,5.3,0,0
